CODIGO POSTAL;LOCALIDAD;PROVINCIA;MUNICIPIO;SUBDIVISION;LATITUD;LONGITUD;EXACTITUD
35280;Casas Blancas (San Bartolome De Tirajana);Las Palmas;San Bartolomé de Tirajana;35019;279191;-155547;3
35280;Santa Lucia De Tirajana (Capital Municipal);Las Palmas;San Bartolomé de Tirajana;35019;279191;-155547;3
35280;El Sitio De Abajo;Las Palmas;San Bartolomé de Tirajana;35019;279191;-155547;3
35280;Risco Blanco;Las Palmas;San Bartolomé de Tirajana;35019;279393;-155575;4
35280;Taidia;Las Palmas;San Bartolomé de Tirajana;35019;27927;-155523;4
35280;El Valle (Santa Lucia De Tirajana);Las Palmas;San Bartolomé de Tirajana;35019;279191;-155547;3
35280;La Montaña (San Bartolome De Tirajana);Las Palmas;San Bartolomé de Tirajana;35019;279191;-155547;3
35280;La Sorrueda;Las Palmas;San Bartolomé de Tirajana;35019;279191;-155547;3
35280;Parral Grande;Las Palmas;San Bartolomé de Tirajana;35019;279191;-155547;3
35280;Ciudad De Lima;Las Palmas;San Bartolomé de Tirajana;35019;279191;-155547;3
35280;Montaña De Rosiana;Las Palmas;San Bartolomé de Tirajana;35019;279191;-155547;3
35280;Rosiana;Las Palmas;San Bartolomé de Tirajana;35019;279191;-155547;3
35280;Trejo;Las Palmas;San Bartolomé de Tirajana;35019;279191;-155547;3
35280;El Mundillo;Las Palmas;San Bartolomé de Tirajana;35019;279191;-155547;3
35280;Lomito De Taidia;Las Palmas;San Bartolomé de Tirajana;35019;279191;-155547;3
35280;El Sitio De Arriba;Las Palmas;San Bartolomé de Tirajana;35019;279191;-155547;3
35280;Las Lagunas;Las Palmas;San Bartolomé de Tirajana;35019;279191;-155547;3
35280;El Ingenio (Santa Lucia De Tirajana);Las Palmas;San Bartolomé de Tirajana;35019;279191;-155547;3
35290;San Bartolome De Tirajana (Capital Municipal);Las Palmas;San Bartolomé de Tirajana;35019;282231;-1657;1
35290;Tunte;Las Palmas;San Bartolomé de Tirajana;35019;282231;-1657;1
35299;Agualatente;Las Palmas;San Bartolomé de Tirajana;35019;282231;-1657;3
35299;El Canalizo;Las Palmas;San Bartolomé de Tirajana;35019;282231;-1657;3
35299;La Culata (S.B.Tirajana);Las Palmas;San Bartolomé de Tirajana;35019;282231;-1657;3
35299;Perera;Las Palmas;San Bartolomé de Tirajana;35019;282231;-1657;3
35299;Hoya Garcia;Las Palmas;San Bartolomé de Tirajana;35019;282231;-1657;3
35299;Lomo De La Palma;Las Palmas;San Bartolomé de Tirajana;35019;282231;-1657;3
35299;Cercados De Araña;Las Palmas;San Bartolomé de Tirajana;35019;282231;-1657;3
35299;El Sequero (San Bartolome Tirajana);Las Palmas;San Bartolomé de Tirajana;35019;282231;-1657;3
35299;La Plata;Las Palmas;San Bartolomé de Tirajana;35019;283129;-1639;4
35299;Hoya De Tunte;Las Palmas;San Bartolomé de Tirajana;35019;282231;-1657;3
35299;Hoya Grande;Las Palmas;San Bartolomé de Tirajana;35019;281333;-1675;4
35300;El Estanco (Santa Brigida);Las Palmas;Santa Brígida;35021;28032;-155043;4
35300;Cuesta De La Grama;Las Palmas;Santa Brígida;35021;28032;-155043;3
35300;Los Veroles;Las Palmas;Santa Brígida;35021;280356;-154847;3
35300;Santa Brigida (Capital Municipal);Las Palmas;Santa Brígida;35021;28032;-155043;3
35300;Plaza De Doña Luisa;Las Palmas;Santa Brígida;35021;28032;-155043;3
35300;El Castaño Alto;Las Palmas;Santa Brígida;35021;28032;-155043;3
35300;San Jose De Las Vegas;Las Palmas;Santa Brígida;35021;28032;-155043;3
35300;La Montañeta (Santa Brigida);Las Palmas;Santa Brígida;35021;28032;-155043;4
35300;Cruce De La Atalaya (Santa Brigida);Las Palmas;Santa Brígida;35021;28032;-155043;4
35300;El Palmeral (Santa Brigida);Las Palmas;Santa Brígida;35021;28032;-155043;4
35300;El Castaño Bajo;Las Palmas;Santa Brígida;35021;280315;-154996;3
35300;Montebravo;Las Palmas;Santa Brígida;35021;280392;-154834;3
35300;Alternativa Uno;Las Palmas;Santa Brígida;35021;280392;-154925;3
35300;Satautejo;Las Palmas;Santa Brígida;35021;28039;-154957;3
35307;El Raso;Las Palmas;Santa Brígida;35021;28031;-154685;3
35307;Las Cordilleras;Las Palmas;Santa Brígida;35021;28032;-155043;3
35307;La Atalaya (Santa Brigida);Las Palmas;Santa Brígida;35021;28032;-155043;4
35307;El Vinculo (Santa Brigida);Las Palmas;Santa Brígida;35021;28032;-155043;4
35307;El Arco (Santa Brigida);Las Palmas;Santa Brígida;35021;28032;-155043;4
35307;Las Goteras (Santa Brigida);Las Palmas;Santa Brígida;35021;28032;-155043;4
35307;La Concepcion (Urbanizacion);Las Palmas;Santa Brígida;35021;28032;-155043;3
35307;Bandama (Urbanizacion);Las Palmas;Santa Brígida;35021;28032;-155043;3
35307;El Estanco (Atalaya De Santa Brigida);Las Palmas;Santa Brígida;35021;28032;-155043;3
35307;Cuesta La Gramma;Las Palmas;Santa Brígida;35021;28032;-155043;3
35308;Gamonal Bajo;Las Palmas;Santa Brígida;35021;28032;-155043;3
35308;El Paraiso;Las Palmas;Santa Brígida;35021;28032;-155043;3
35308;Las Brisas;Las Palmas;Santa Brígida;35021;28032;-155043;3
35308;Madroñal;Las Palmas;Santa Brígida;35021;28032;-155043;3
35308;Gamonal Alto;Las Palmas;Santa Brígida;35021;28032;-155043;3
35308;Portada Verde;Las Palmas;Santa Brígida;35021;280235;-155063;3
35308;Gran Parada;Las Palmas;Santa Brígida;35021;280225;-155108;3
35308;Gargujo;Las Palmas;Santa Brígida;35021;2803;-155074;3
35308;Hoya Bravo;Las Palmas;Santa Brígida;35021;280251;-15509;3
35308;Los Silos (Santa Brigida);Las Palmas;Santa Brígida;35021;28032;-155043;4
35308;El Lugarejo (Santa Brigida);Las Palmas;Santa Brígida;35021;28032;-155043;4
35308;Las Casas (Santa Brigida);Las Palmas;Santa Brígida;35021;28032;-155043;4
35308;El Molino (Santa Brigida);Las Palmas;Santa Brígida;35021;28032;-155043;4
35308;Las Casillas (Santa Brigida);Las Palmas;Santa Brígida;35021;28032;-155043;4
35309;El Tejar;Las Palmas;Santa Brígida;35021;280456;-154956;3
35309;La Capellania;Las Palmas;Santa Brígida;35021;28032;-155043;3
35309;Cuevas Del Guanche;Las Palmas;Santa Brígida;35021;28032;-155043;3
35309;Los Olivos;Las Palmas;Santa Brígida;35021;28032;-155043;3
35309;El Palmarejo;Las Palmas;Santa Brígida;35021;28032;-155043;3
35309;Lomo Los Ajos;Las Palmas;Santa Brígida;35021;28032;-155043;3
35309;El Santisimo;Las Palmas;Santa Brígida;35021;28032;-155043;3
35309;Lomo Espino (Santa Brigida);Las Palmas;Santa Brígida;35021;28032;-155043;4
35309;Las Cadenas;Las Palmas;Santa Brígida;35021;280365;-155009;3
35309;Las Meleguinas;Las Palmas;Santa Brígida;35021;280431;-154984;3
35309;Pino Santo Bajo;Las Palmas;Santa Brígida;35021;28041;-155131;3
35309;Las Haciendas;Las Palmas;Santa Brígida;35021;280391;-155133;3
35309;La Angostura;Las Palmas;Santa Brígida;35021;280486;-154879;3
35309;Pino Santo Alto;Las Palmas;Santa Brígida;35021;280339;-155255;3
35310;El Colegio;Las Palmas;Santa Brígida;35021;280525;-154778;3
35310;Los Alvarados;Las Palmas;Santa Brígida;35021;280425;-154788;3
35310;Monte Lentiscal;Las Palmas;Santa Brígida;35021;280489;-15472;3
35310;El Vinco (Santa Brigida);Las Palmas;Santa Brígida;35021;28032;-155043;4
35310;El Mocanal;Las Palmas;Santa Brígida;35021;28032;-155043;3
35310;El Reventon (Urbanizacion);Las Palmas;Santa Brígida;35021;28032;-155043;3
35310;Los Lentiscos (Urbanizacion);Las Palmas;Santa Brígida;35021;28032;-155043;3
35310;Cuesta El Reventon;Las Palmas;Santa Brígida;35021;28032;-155043;3
35310;Hoya Capa;Las Palmas;Santa Brígida;35021;28032;-155043;3
35310;Los Toscones;Las Palmas;Santa Brígida;35021;28032;-155043;3
35310;El Bebedero (Monte Lentiscal);Las Palmas;Santa Brígida;35021;28032;-155043;3
35319;Caldera De Bandama;Las Palmas;;;28032;-155043;1
35319;La Montañeta (Monte Lentiscal);Las Palmas;;;28032;-155043;1
35319;Fuente De Los Berros;Las Palmas;;;28032;-155043;1
35319;Las Arenillas;Las Palmas;;;280341;-154699;1
35319;Bandama;Las Palmas;;;280355;-154603;1
35320;El Solis;Las Palmas;Vega de San Mateo;35033;280089;-155333;3
35320;Vega De San Mateo;Las Palmas;Vega de San Mateo;35033;280089;-155333;4
35320;San Mateo;Las Palmas;Vega de San Mateo;35033;280089;-155333;4
35328;La Corte (San Mateo);Las Palmas;Vega de San Mateo;35033;280089;-155333;4
35328;Risco Prieto (San Mateo);Las Palmas;Vega de San Mateo;35033;280089;-155333;4
35328;Las Vegas (San Mateo);Las Palmas;Vega de San Mateo;35033;280089;-155333;4
35328;San Francisco (San Mateo);Las Palmas;Vega de San Mateo;35033;280089;-155333;4
35328;El Estanco (San Mateo);Las Palmas;Vega de San Mateo;35033;280089;-155333;4
35328;Corraletes;Las Palmas;Vega de San Mateo;35033;280296;-155396;3
35328;El Gallego;Las Palmas;Vega de San Mateo;35033;280316;-155466;3
35328;La Sequera;Las Palmas;Vega de San Mateo;35033;280238;-155662;3
35328;La Solana;Las Palmas;Vega de San Mateo;35033;280261;-155399;3
35328;Pajaritos;Las Palmas;Vega de San Mateo;35033;28017;-155726;3
35328;Las Lagunetas;Las Palmas;Vega de San Mateo;35033;280048;-155759;4
35328;Galas;Las Palmas;Vega de San Mateo;35033;280156;-155802;3
35328;El Piquillo;Las Palmas;Vega de San Mateo;35033;280339;-155366;3
35328;Lomo Carbonero;Las Palmas;Vega de San Mateo;35033;280258;-155449;3
35328;El Portillo;Las Palmas;Vega de San Mateo;35033;280034;-155733;3
35328;Utiaca;Las Palmas;Vega de San Mateo;35033;2802;-15552;3
35328;Casa Quemada;Las Palmas;Vega de San Mateo;35033;280081;-155393;3
35328;Las Pitas;Las Palmas;Vega de San Mateo;35033;280081;-155393;3
35328;La Yedra;Las Palmas;Vega de San Mateo;35033;280081;-155393;3
35328;Ariñez;Las Palmas;Vega de San Mateo;35033;280081;-155393;3
35328;Cruz De Tejeda;Las Palmas;Vega de San Mateo;35033;280081;-155393;3
35328;Cruz Del Herrero;Las Palmas;Vega de San Mateo;35033;280081;-155393;3
35328;Hoya De Los Ajos;Las Palmas;Vega de San Mateo;35033;280081;-155393;3
35328;La Solana (San Mateo);Las Palmas;Vega de San Mateo;35033;280089;-155333;4
35328;El Lomito;Las Palmas;Vega de San Mateo;35033;280056;-155775;3
35328;El Vincol;Las Palmas;Vega de San Mateo;35033;280045;-155788;3
35329;Las Cuevas (San Mateo);Las Palmas;Vega de San Mateo;35033;279914;-155681;3
35329;Cruz Del Saucillo;Las Palmas;Vega de San Mateo;35033;279914;-155681;3
35329;El Calero (San Mateo);Las Palmas;Vega de San Mateo;35033;279914;-155681;3
35329;Hoya Del Gamonal;Las Palmas;Vega de San Mateo;35033;279914;-155681;3
35329;La Asomada (San Mateo);Las Palmas;Vega de San Mateo;35033;279914;-155681;3
35329;El Hornillo (San Mateo);Las Palmas;Vega de San Mateo;35033;279914;-155681;3
35329;El Chorrillo (San Mateo);Las Palmas;Vega de San Mateo;35033;279914;-155681;3
35329;Casa De La Cal;Las Palmas;Vega de San Mateo;35033;279914;-155681;3
35329;El Meson (San Mateo);Las Palmas;Vega de San Mateo;35033;279914;-155681;3
35329;Lomo Los Ingleses;Las Palmas;Vega de San Mateo;35033;279914;-155681;3
35329;Lechucilla;Las Palmas;Vega de San Mateo;35033;279914;-155681;3
35329;Las Longueras (San Mateo);Las Palmas;Vega de San Mateo;35033;279914;-155681;3
35329;Cuatro Caminos;Las Palmas;Vega de San Mateo;35033;280038;-155393;3
35329;El Arenal;Las Palmas;Vega de San Mateo;35033;280023;-155513;3
35329;La Veguetilla;Las Palmas;Vega de San Mateo;35033;280145;-155267;3
35329;Acequia Marrero;Las Palmas;Vega de San Mateo;35033;280115;-155266;3
35329;Camaretas;Las Palmas;Vega de San Mateo;35033;279876;-155615;3
35329;La Lechuza;Las Palmas;Vega de San Mateo;35033;280036;-155531;3
35329;Lomo Aljorradero;Las Palmas;Vega de San Mateo;35033;279995;-155544;3
35329;Hoya Viciosa;Las Palmas;Vega de San Mateo;35033;280066;-155349;3
35329;La Higuera;Las Palmas;Vega de San Mateo;35033;280048;-155342;3
35329;Lomo Caballo;Las Palmas;Vega de San Mateo;35033;280147;-155345;3
35329;Hoya Navarra;Las Palmas;Vega de San Mateo;35033;27999;-155505;3
35329;Cueva Grande;Las Palmas;Vega de San Mateo;35033;2799;-155693;4
35329;La Bodeguilla;Las Palmas;Vega de San Mateo;35033;280105;-15521;3
35329;Los Chorros;Las Palmas;Vega de San Mateo;35033;280074;-155424;3
35330;Lomo Cobo;Las Palmas;Teror;35027;280735;-155212;3
35330;Mujica;Las Palmas;Teror;35027;280651;-155287;3
35330;Muñigal;Las Palmas;Teror;35027;280556;-155421;3
35330;El Secuestro;Las Palmas;Teror;35027;280648;-15553;3
35330;El Chorrito;Las Palmas;Teror;35027;280575;-155497;3
35330;Llanos De Arevalo;Las Palmas;Teror;35027;280606;-155491;3
35330;El Hornillo (Teror);Las Palmas;Teror;35027;280606;-155491;4
35330;Teror (Capital Municipal);Las Palmas;Teror;35027;280606;-155491;3
35330;El Rincon (Teror);Las Palmas;Teror;35027;280606;-155491;4
35330;Barrio Del Pino (Teror);Las Palmas;Teror;35027;280606;-155491;4
35330;El Lomo (Teror);Las Palmas;Teror;35027;280606;-155491;4
35330;El Hoyo (Teror);Las Palmas;Teror;35027;280606;-155491;4
35330;Buenavista (Teror);Las Palmas;Teror;35027;280606;-155491;4
35333;Arbejales;Las Palmas;Teror;35027;280606;-155491;1
35338;Lomo Pilon;Las Palmas;Teror;35027;280606;-155491;3
35338;Espartero;Las Palmas;Teror;35027;280606;-155491;3
35338;Lomo Del Gallego;Las Palmas;Teror;35027;280606;-155491;3
35338;Ojero;Las Palmas;Teror;35027;280447;-155549;3
35338;Miraflor;Las Palmas;Teror;35027;280678;-155242;3
35338;Lo Blanco;Las Palmas;Teror;35027;280699;-155177;3
35338;San Isidro (Teror);Las Palmas;Teror;35027;280606;-155491;4
35338;Corrales Los (Teror);Las Palmas;Teror;35027;280606;-155491;4
35338;Las Toscas (Teror);Las Palmas;Teror;35027;280606;-155491;4
35338;El Faro;Las Palmas;Teror;35027;280446;-155402;3
35338;Barranco Zapatero;Las Palmas;Teror;35027;280606;-155491;3
35339;Las Paredes;Las Palmas;Teror;35027;280796;-155415;1
35339;El Pedregal;Las Palmas;Teror;35027;280606;-155491;1
35339;La Peña (Teror);Las Palmas;Teror;35027;280606;-155491;1
35339;Cuesta Falcon;Las Palmas;Teror;35027;280606;-155491;1
35339;El Alamo;Las Palmas;Teror;35027;280606;-155491;1
35339;Guanchia;Las Palmas;Teror;35027;280606;-155491;1
35339;San Matias;Las Palmas;Teror;35027;280606;-155491;1
35339;Siete Puertas (Teror);Las Palmas;Teror;35027;280606;-155491;1
35339;El Escobonal;Las Palmas;Teror;35027;280606;-155491;1
35339;Las Rosadas;Las Palmas;Teror;35027;280606;-155491;1
35339;Barranco Del Pino (Barranco);Las Palmas;Teror;35027;280606;-155491;1
35339;El Palmar;Las Palmas;Teror;35027;280606;-155491;1
35339;Huertas Del Palmar;Las Palmas;Teror;35027;280606;-155491;1
35339;Las Peñas;Las Palmas;Teror;35027;280559;-155526;1
35339;Los Llanos;Las Palmas;Teror;35027;280601;-155543;1
35339;Quebradero;Las Palmas;Teror;35027;2805;-155468;1
35340;Madrelagua;Las Palmas;Valleseco;35032;280355;-155696;1
35340;Lanzarote (Valleseco);Las Palmas;Valleseco;35032;280658;-155707;1
35340;Valleseco (Capital Municipal);Las Palmas;Valleseco;35032;280658;-155707;1
35349;La Laguna (Valleseco);Las Palmas;Valleseco;35032;280658;-155707;3
35349;Carpinteras;Las Palmas;Valleseco;35032;280658;-155707;3
35349;Las Troyanas;Las Palmas;Valleseco;35032;280658;-155707;3
35349;Barranquillo (Valleseco);Las Palmas;Valleseco;35032;280658;-155707;3
35349;Caseron;Las Palmas;Valleseco;35032;280658;-155707;3
35349;Zamora;Las Palmas;Valleseco;35032;280658;-155707;3
35349;Barranco;Las Palmas;Valleseco;35032;280658;-155707;3
35349;Zumacal (Valleseco);Las Palmas;Valleseco;35032;280658;-155707;3
35349;Monagas;Las Palmas;Valleseco;35032;280651;-155708;4
35349;Valsendero;Las Palmas;Valleseco;35032;280508;-155895;3
35350;Coruña;Las Palmas;Artenara;35005;280326;-156652;3
35350;Lugarejos;Las Palmas;Artenara;35005;280436;-156701;4
35350;Candelaria;Las Palmas;Artenara;35005;280103;-156828;3
35350;Las Cuevas (Artenara);Las Palmas;Artenara;35005;280321;-15659;3
35350;Acusa Verde;Las Palmas;Artenara;35005;280043;-156908;3
35350;Artenara;Las Palmas;Artenara;35005;2802;-156464;4
