Provincia;Isla;Municipio;Nombre Playa o ZBM;ID DGE;Clasificación;Grado de Protección;Afluencia maxima anual;Riesgo;Playa o ZBM;ID MAPAMA;Nombre MAPAMA;ID Pilotaje Litoral;Nombre Pilotaje Litoral;Bandera azul;Acceso PMR;Ducha adaptada;Aseo adaptado;Baño asistido;Sombra PMR;Aparcamientos;Aseo;Lavapies;Duchas;Alquiler de sombrillas;Alquiler de hamacas;Alquiler nautico;Area Infantil;Area Deportiva;Longitud (m);Anchura (m);Composición;Color;Condiciones de baño;Condiciones de entorno;Condiciones de acceso;Carga poblacional;Latitud (º);Longitud (º);PSS Registrado DGSE;PSS Nº Registro;PSS Fecha Registro;Fecha de última actualización
Santa Cruz de Tenerife;Tenerife;Granadilla de Abona;Playa de Cuevas del Trigo;765196800;Libre;Bajo;Baja;Medio;Playa;;;40017;PLAYA DE CUEVAS DEL TRIGO;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;100;19;Arena;Oscura;;Aislada;A pie fácil;entre 20.000 y 100.000;"28°03'55.79453503""N";"16°30'42.08650268""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Granadilla de Abona;Playa Montaña Pelada;765197100;Libre;Bajo;Baja;Medio;Playa;681;La Pelada;40014;PLAYA LA PELADA;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;80;20;Arena;Oscura;Oleaje moderado / Ventosa;Aislada;A pie fácil;entre 20.000 y 100.000;"28°03'29.03809746""N";"16°31'17.66748837""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Granadilla de Abona;Playa de La Jaquita;765197300;Libre;Moderado;Media;Medio;Playa;680;La Jaquita;40001;PLAYA LA JAQUITA;No;No;null;null;null;null;Si;Si;Si;Si;No;No;No;Si;Si;245;30;Arena;Oscura;Oleaje moderado / Ventosa;Semiurbana;A pie fácil;entre 20.000 y 100.000;"28°03'00.61789903""N";"16°31'49.48235618""W";Si;0009-765197300;08/11/2019;07/12/2023
Santa Cruz de Tenerife;Tenerife;Granadilla de Abona;Playa El Cabezo;765197400;Peligrosa;Bajo;Baja;Medio;Playa;203.821;El Cabezo;40002;PLAYA  EL CABEZO;No;No;null;null;null;null;Si;No;No;Si;No;No;Si;No;No;234;75;Arena;Oscura;Oleaje moderado;Urbana;A pie fácil;entre 20.000 y 100.000;"28°02'42.03096919""N";"16°31'59.91920822""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Granadilla de Abona;Playa Chica;765197500;Libre;Bajo;Baja;Medio;Playa;203.822;Playa Chica;40003;PLAYA CHICA;No;No;null;null;null;null;Si;No;Si;Si;No;No;No;No;No;23;10;Roca / Grava / Arena;Oscura;Aguas tranquilas;Urbana;A pie fácil;entre 20.000 y 100.000;"28°02'38.41392567""N";"16°32'12.91438089""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Granadilla de Abona;Playa El Médano;765197600;Libre;Alto;Alta;Bajo;Playa;679;El Médano;40004;PLAYA DEL MÉDANO;No;No;null;null;null;null;Si;Si;Si;Si;Si;Si;Si;Si;Si;320;27;Arena;Dorada;Oleaje moderado / Ventosa;Urbana;A pie fácil;entre 20.000 y 100.000;"28°02'38.28180333""N";"16°32'19.76899976""W";Si;0010-765197600 ;08/11/2019;07/12/2023
Santa Cruz de Tenerife;Tenerife;Granadilla de Abona;Playa de Leocadio Machado;765197700;Peligrosa;Alto;Alta;Medio;Playa;203.823;Leocadio Machado;40005;PLAYA DE LEOCADIO MACHADO;No;No;null;null;null;null;Si;Si;Si;Si;Si;Si;Si;No;Si;929;60;Arena;Oscura;Oleaje moderado / Ventosa;Semiurbana;A pie fácil;entre 20.000 y 100.000;"28°02'16.50774280""N";"16°32'34.42412984""W";Si;0011-765197700 ;08/11/2019;07/12/2023
Santa Cruz de Tenerife;Tenerife;Granadilla de Abona;Playa Montaña Roja;765197800;Peligrosa;Moderado;Media;Medio;Playa;678;Montaña Roja;40006;PLAYA MONTAÑA ROJA;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;60;20;Arena;Oscura;Oleaje moderado / Ventosa;Aislada;A pie fácil;entre 20.000 y 100.000;"28°01'45.59233095""N";"16°33'05.15103328""W";Si;0012-765197800 ;08/11/2019;07/12/2023
Santa Cruz de Tenerife;Tenerife;Granadilla de Abona;Playa de La Tejita;765197900;Peligrosa;Moderado;Media;Medio;Playa;677;La Tejita;40007;PLAYA LA TEJITA;No;No;null;null;null;null;Si;Si;No;No;Si;Si;No;No;No;1000;90;Arena;Oscura;Oleaje moderado / Ventosa;Aislada;A pie fácil;entre 20.000 y 100.000;"28°01'54.16630372""N";"16°33'23.26056527""W";Si;0013-765197900 ;08/11/2019;07/12/2023
Santa Cruz de Tenerife;Tenerife;Granadilla de Abona;Playa El Chinchorro;765198000;Peligrosa;Moderado;Media;Medio;Playa;;;40009;PLAYA EL CHINCHORRO;No;No;null;null;null;null;Si;Si;No;No;No;No;No;No;No;75;12;Arena / Roca;Oscura;Oleaje moderado / Ventosa;Semiurbana;A pie fácil;entre 20.000 y 100.000;"28°01'48.35725252""N";"16°33'46.63984766""W";Si;0014-765198000 ;08/11/2019;07/12/2023
Santa Cruz de Tenerife;Tenerife;Granadilla de Abona;Playa El Confital/Playa del Horno;765198100;Peligrosa;Bajo;Baja;Medio;Playa;676;El Confital;40008;PLAYA EL CONFITAL;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;165;30;Arena / Roca;Oscura;Aguas tranquilas;Aislada;A pie fácil;entre 20.000 y 100.000;"28°01'52.50046234""N";"16°34'14.29050458""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Granadilla de Abona;Playa de La Mareta;765198200;Libre;Bajo;Baja;Bajo;Playa;675;La Mareta;40010;PLAYA DE LA MARETA;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;85;30;Arena / Grava;Oscura;Aguas tranquilas;Semiurbana;A pie fácil;entre 20.000 y 100.000;"28°01'51.15590751""N";"16°34'30.13387640""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Granadilla de Abona;Charco del Clérigo;765198300;Peligrosa;Bajo;Baja;Medio;ZBM;;;;CHARCO DEL CLÉRIGO;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;14;9;Roca;;Aguas tranquilas;Aislada;A pie difícil;entre 20.000 y 100.000;"28°01'44.70663046""N";"16°34'57.50046707""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Granadilla de Abona;Playa de Agua Dulce;765198400;Peligrosa;Bajo;Baja;Bajo;Playa;;;40011;PLAYA DE AGUA DULCE;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;29;30;Callaos;;Oleaje moderado / Ventosa;Semiurbana;A pie difícil;entre 20.000 y 100.000;"28°01'46.15410769""N";"16°35'14.38293527""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Granadilla de Abona;Playa Grande;765198500;Libre;Bajo;Baja;Bajo;Playa;203.828;Los Abrigos;40012;PLAYA GRANDE;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;55;35;Grava / Arena;Oscura;Oleaje moderado / Ventosa;Semiurbana;A pie fácil;entre 20.000 y 100.000;"28°01'45.42166709""N";"16°35'44.09279867""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;La Guancha;Santo Domingo;766200100;Uso Prohibido;null;Baja;Alto;Playa;696;Santo Domingo;40086;PLAYA SANTO DOMINGO;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;70;17;Bolos / Grava;;Oleaje moderado;Aislada;A pie fácil / Coche;entre 5.000 y 20.000;"28°23'40.26292853""N";"16°40'31.58673082""W";No;;;09/02/2026
Santa Cruz de Tenerife;Tenerife;La Guancha;Charco de La Pulga;766200200;Peligrosa;Bajo;Baja;Alto;ZBM;;;;Charco de La Pulga;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;;Roca / Bolos / Arena;;;Aislada;;entre 5.000 y 20.000;"28°24'02.19153469""N";"16°40'25.12502074""W";No;;;09/02/2026
Santa Cruz de Tenerife;Tenerife;La Guancha;Charco del Viento;766200300;Peligrosa;Bajo;Baja;Alto;ZBM;;;;Charco del Viento;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;;;Roca / Bolos / Grava;;;Aislada;;entre 5.000 y 20.000;"28°24'02.33761021""N";"16°40'24.17240802""W";No;;;09/02/2026
Santa Cruz de Tenerife;Tenerife;La Guancha;Charco Verde;766200400;Uso Prohibido;null;Baja;Alto;ZBM;;;;Charco Verde;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;;;Roca;;;Aislada;;entre 5.000 y 20.000;"28°24'00.54562558""N";"16°39'32.59009206""W";No;;;09/02/2026
Santa Cruz de Tenerife;Tenerife;La Guancha;Charco de La Arena;766200500;Uso Prohibido;null;Baja;Alto;ZBM;;;;Charco de La Arena;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;;;Roca / Grava;;;Aislada;;entre 5.000 y 20.000;"28°24'03.25285048""N";"16°39'29.36127393""W";No;;;09/02/2026
Santa Cruz de Tenerife;Tenerife;Guía de Isora;Embarcadero Abama;767202100;Peligrosa;Moderado;Alta;;ZBM;;;;EMBARCADERO ABAMA;No;No;null;null;null;null;No;Si;No;No;Si;Si;No;No;No;;;Roca;;;Aislada;;entre 20.000 y 100.000;"28°10'14.82874792""N";"16°48'19.64150864""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Guía de Isora;Playa de Abama;767202200;Libre;Moderado;Alta;;Playa;689;Abama;40057;PLAYA ABAMA;No;No;null;null;null;null;No;Si;Si;Si;Si;Si;No;No;No;100;20;Arena;Dorada;Aguas tranquilas;Semiurbana;Coche;entre 20.000 y 100.000;"28°10'19.34370649""N";"16°48'18.66175375""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Guía de Isora;Playa del Roque;767202300;Peligrosa;Bajo;Baja;;Playa;;;40674;PLAYA DEL ROQUE;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;96;18;Callaos;;;Semiurbana;;entre 20.000 y 100.000;"28°10'27.53462102""N";"16°48'24.31699573""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Guía de Isora;Playa de Agua Dulce;767202400;Peligrosa;Bajo;Baja;;Playa;;;40673;PLAYA DE AGUA DULCE;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;34;13;Roca / Callaos;;;Urbana;;entre 20.000 y 100.000;"28°10'33.58903401""N";"16°48'30.26871836""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Guía de Isora;Playa de Los Callados;767202500;Peligrosa;Bajo;Baja;;Playa;203.815;Aguadulce;40058;PLAYA  AGUADULCE;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;215;40;Roca / Bolos;;Oleaje moderado;Aislada;A pie fácil / Coche;entre 20.000 y 100.000;"28°10'42.74080858""N";"16°48'40.13365690""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Guía de Isora;Playa de San Juan;767202600;Libre;Moderado;Media;;Playa;688;San Juan;;;No;Si;null;null;null;null;Si;Si;Si;Si;Si;Si;No;No;No;360;30;Arena;Oscura;Aguas tranquilas;Semiurbana;A pie fácil;entre 20.000 y 100.000;"28°10'49.07474201""N";"16°48'48.85480677""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Guía de Isora;Caleta de Las Viejas;767202700;Libre;Bajo;Baja;;ZBM;;;;CALETA DE LAS VIEJAS;No;Si;null;null;null;null;Si;No;No;No;No;No;No;No;Si;31;10;Roca / Grava / Arena;;;Semiurbana;;entre 20.000 y 100.000;"28°10'54.66910318""N";"16°49'08.84885373""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Guía de Isora;Playa de Fonsalía;767202800;Peligrosa;Bajo;Baja;;Playa;203.827;Fonsalia;40059;PLAYA DE FONSALÍA;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;135;25;Bolos / Grava;;Oleaje moderado;Urbana;Coche;entre 20.000 y 100.000;"28°11'10.38129789""N";"16°49'16.15146305""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Guía de Isora;Playa de Los Tarajales;767202900;Libre;Bajo;Baja;;Playa;;;;LOS TARAJALES;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;;;Roca / Callaos / Grava;;;Aislada;;entre 20.000 y 100.000;"28°11'25.81839946""N";"16°49'24.42003866""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Guía de Isora;Playa La Carrera;767203000;Peligrosa;Bajo;Baja;;Playa;;;40672;PLAYA LA CARRERA;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;167;12;Roca / Callaos / Grava;;;Aislada;;entre 20.000 y 100.000;"28°11'43.95974561""N";"16°49'35.96648950""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Guía de Isora;Playa de Los Topos;767203100;Peligrosa;Bajo;Baja;;Playa;;;40671;PLAYA DE LOS TOPOS;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;128;12;Roca / Callaos / Grava;;;Aislada;;entre 20.000 y 100.000;"28°11'47.17319018""N";"16°49'36.52003723""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Guía de Isora;Playa de Baja Larga;767203200;Libre;Bajo;Baja;;Playa;687;Baja Larga;40060;PLAYA BAJA LARGA;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;90;8;Grava / Arena;Oscura;Aguas tranquilas;Urbana;A pie fácil;entre 20.000 y 100.000;"28°11'53.27226018""N";"16°49'41.25955909""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Guía de Isora;Playa Méndez;767203300;Libre;Bajo;Baja;;Playa;686;Méndez;40061;PLAYA MÉNDEZ;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;50;15;Bolos / Grava;;Aguas tranquilas;Urbana;A pie fácil;entre 20.000 y 100.000;"28°11'59.00353247""N";"16°49'40.32661344""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Guía de Isora;La Playita;767203400;Libre;Bajo;Baja;;Playa;685;Alcalá;40062;PLAYA ALCALÁ;No;No;No;No;No;No;No;No;No;Si;Si;Si;No;No;No;30;15;Grava / Arena;Oscura;Aguas tranquilas;Urbana;A pie fácil / Coche;entre 20.000 y 100.000;"28°12'02.11385355""N";"16°49'43.23298504""W";No;;;19/08/2024
Santa Cruz de Tenerife;Tenerife;Guía de Isora;Pris de Alcalá;767203500;Libre;Moderado;Alta;;ZBM;;;; ;No;No;null;null;null;null;Si;No;No;Si;Si;Si;No;No;No;;;Roca;;;Urbana;;entre 20.000 y 100.000;"28°12'03.68060344""N";"16°49'45.88116417""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Guía de Isora;Piscina Sur de La Jaquita;767203600;Libre;Moderado;Alta;;ZBM;;;;PISCINA SUR LA JAQUITA;No;Si;null;null;null;null;No;Si;No;Si;Si;Si;No;No;No;;;Roca;;;Semiurbana;;entre 20.000 y 100.000;"28°12'17.67549293""N";"16°50'04.28107266""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Guía de Isora;La Jaquita;767203700;Libre;Alto;;;Playa;393.801;La Jaquita;40063;;Si;Si;null;null;null;null;Si;Si;No;Si;Si;Si;No;No;No;205;33;Grava / Arena;Oscura;Aguas tranquilas;Semiurbana;A pie fácil / Coche;entre 20.000 y 100.000;"28°12'23.66342659""N";"16°50'05.16213377""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Guía de Isora;Piscina Norte de La Jaquita;767203800;Libre;Alto;null;;ZBM;;;;PISCINA NORTE LA JAQUITA;No;Si;null;null;null;null;No;Si;No;Si;Si;Si;No;No;No;;;Roca;;;Semiurbana;;entre 20.000 y 100.000;"28°12'26.83801686""N";"16°50'13.10060988""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Guía de Isora;Playa La piedra del Navío;767203900;Peligrosa;Alto;null;;Playa;;;40670;PLAYA LA PIEDRA DEL NAVÍO;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;153;18;Roca / Callaos / Grava;;;Aislada;;entre 20.000 y 100.000;"28°12'36.59895834""N";"16°50'09.79097129""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Guía de Isora;Playa del Callado Chico;767204000;Peligrosa;Bajo;Baja;;Playa;203.825;Callao Chico;40065;PLAYA CALLAO CHICO;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;60;30;Grava / Arena;Oscura;Aguas tranquilas;Semiurbana;Coche;entre 20.000 y 100.000;"28°13'06.45424911""N";"16°50'13.40791908""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Guía de Isora;Playa de Punta Blanca;767204100;Peligrosa;Bajo;Baja;;Playa;684;Punta Blanca;40064;PLAYA PUNTA BLANCA;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;170;10;Bolos / Grava;;Aguas tranquilas;Aislada;A pie fácil / Coche;entre 20.000 y 100.000;"28°12'48.46292042""N";"16°50'11.93044569""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Güimar;El Socorro;768206100;Peligrosa;Moderado;Media;Medio;Playa;693;El Socorro;40518;PLAYA DE EL SOCORRO ;No;No;null;null;null;null;Si;Si;No;Si;No;No;No;No;No;1010;15;Callaos / Grava;;Oleaje fuerte;Semiurbana;A pie fácil / Coche;<5.000;"28°19'26.32182441""N";"16°21'43.38536751""W";Si;0015-768206100 ;14/11/2019;07/12/2023
Santa Cruz de Tenerife;Tenerife;Güimar;El Puertito;768206200;Libre;Alto;Alta;Medio;Playa;692;El Puertito;40652;EL PUERTITO O PLAYA DEL CABEZO;No;Si;null;null;null;null;Si;Si;Si;Si;No;No;No;Si;Si;723;12;Grava / Arena;Oscura;Aguas tranquilas;Urbana;A pie fácil;<5.000;"28°17'30.13238930""N";"16°22'37.87635439""W";Si;0016-768206200 ;14/11/2019;07/12/2023
Santa Cruz de Tenerife;Tenerife;Güimar;Piscina Natural La Caleta;768206300;Libre;Bajo;Baja;Bajo;ZBM;;;40596;Piscina natural La Caleta;No;Si;null;null;null;null;No;No;No;No;No;No;No;No;No;16;13;Hormigón;;Aguas tranquilas;Urbana;A pie fácil / Coche;<5.000;"28°16'31.10481374""N";"16°23'02.10713490""W";Si;;14/11/2019;07/12/2023
Santa Cruz de Tenerife;Tenerife;Güimar;El Charquito;768206400;Peligrosa;Bajo;Baja;Bajo;ZBM;;;40595;Playa del Espigon;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;20;6;Callaos;;Oleaje moderado;Urbana;A pie fácil / Coche;<5.000;"28°16'29.87815303""N";"16°23'03.51401766""W";Si;;14/11/2019;07/12/2023
Santa Cruz de Tenerife;Tenerife;Güimar;Playa de La Caleta;768206500;Peligrosa;Bajo;Baja;Bajo;Playa;;;40594;Playa Caleta;No;Si;null;null;null;null;No;Si;No;No;No;No;No;No;No;29;14;Grava / Arena;;Oleaje moderado;Urbana;A pie fácil / Coche;<5.000;"28°16'21.14577580""N";"16°23'05.26569388""W";Si;;14/11/2019;07/12/2023
Santa Cruz de Tenerife;Tenerife;Güimar;Piscina natural de Punta Prieta;768206600;Libre;Bajo;Baja;Bajo;ZBM;;;40593;Piscina natural de Punta Prieta;No;Si;null;null;null;null;No;No;No;No;No;No;No;No;No;19;17;Hormigón;;Aguas tranquilas;Urbana;A pie fácil / Coche;<5.000;"28°15'52.57785302""N";"16°23'15.46011806""W";Si;;14/11/2019;07/12/2023
Santa Cruz de Tenerife;Tenerife;Güimar;Piscina natural Los Barrancos;768206700;Libre;Bajo;Baja;Bajo;ZBM;;;40592;Piscina natural Los Barrancos;No;Si;null;null;null;null;No;Si;No;No;No;No;No;No;No;27;17;Hormigón;;Aguas tranquilas;Urbana;A pie fácil / Coche;<5.000;"28°15'36.37881737""N";"16°23'33.05178636""W";Si;;14/11/2019;07/12/2023
Santa Cruz de Tenerife;Tenerife;Güimar;El Caletón;768206800;Peligrosa;Bajo;Baja;Medio;ZBM;;;40590;Playa el Caleton;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;9;9;Callaos / Grava / Arena;;Oleaje moderado;Urbana;A pie fácil / Coche;<5.000;"28°14'58.95217811""N";"16°23'53.36282255""W";Si;;14/11/2019;07/12/2023
Santa Cruz de Tenerife;Tenerife;Güimar;Rabiosa;768206900;Peligrosa;Bajo;Baja;Medio;ZBM;;;40589;Playa Rabiosa;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;36;12;Grava / Callaos;;Oleaje moderado;Urbana;A pie fácil / Coche;<5.000;"28°14'58.01427679""N";"16°23'53.31570629""W";Si;;14/11/2019;07/12/2023
Santa Cruz de Tenerife;Tenerife;Güimar;El Tablado;768207000;Peligrosa;Bajo;Baja;Medio;ZBM;;;40585;El tabalado;No;No;null;null;null;null;No;Si;No;No;No;No;No;No;No;14;7;Grava / Callaos;;Oleaje moderado;Urbana;A pie fácil / Coche;<5.000;"28°14'23.14979301""N";"16°24'14.64645041""W";Si;;14/11/2019;07/12/2023
Santa Cruz de Tenerife;Tenerife;Icod de los Vinos;San Marcos;769210100;Libre;Moderado;Media;Medio;Playa;695;San Marcos;40084;PLAYA SAN MARCOS;No;Si;null;null;null;null;No;Si;No;Si;No;No;No;No;No;160;40;Arena;Oscura;Oleaje moderado;Urbana;A pie fácil;entre 20.000 y 100.000;"28°22'40.92138167""N";"16°43'25.67765192""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;Icod de los Vinos;El Monis;769210200;Peligrosa;Bajo;Baja;Bajo;Playa;694;El Monis;40085;PLAYA EL MONIS;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;130;42;Callaos / Arena;Oscura;Oleaje fuerte;Semiurbana;A pie difícil;entre 20.000 y 100.000;"28°22'50.47758622""N";"16°43'22.56526208""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;San Cristóbal de La Laguna;Playa Caleta de la Barranquera;770212100;Uso Prohibido;Bajo;Baja;Moderado;ZBM;;;40660;PLAYA CALETA DE LA BARRANQUERA;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;112;33;Roca / Callaos;Oscura;Oleaje fuerte / Ventosa;Aislada;A pie fácil / Coche;más de 100.000;"28°32'16.74648583""N";"16°23'46.43362115""W";No;;;17/12/2025
Santa Cruz de Tenerife;Tenerife;San Cristóbal de La Laguna;Playa del Guincho o Caleta del Muerto;770212200;Uso Prohibido;null;null;;Playa;;;40659;PLAYA CALETA DEL MUERTO;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;140;22;Roca / Callaos;;;Aislada;;más de 100.000;"28°32'28.30113690""N";"16°23'30.97192014""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;San Cristóbal de La Laguna;Piscinas Naturales de Jover;770212500;Libre;Alto;Alta;Bajo;ZBM;;;40656;PISCINA NATURAL DE JOVER;Si;No;null;null;null;null;No;No;No;Si;No;No;No;No;No;209;15;Roca / Cemento;;;Semiurbana;;más de 100.000;"28°32'49.13534612""N";"16°22'13.18750088""W";No;;;19/08/2024
Santa Cruz de Tenerife;Tenerife;San Cristóbal de La Laguna;Playa Las Cañitas;770212600;Uso Prohibido;Bajo;Baja;Medio;Playa;;;40655;PLAYA LAS CAÑITAS;No;No;null;null;null;null;No;Si;No;No;No;No;No;No;No;161;20;Roca / Callaos;;;Aislada;;más de 100.000;"28°32'47.76242934""N";"16°22'08.75747119""W";No;;;19/08/2024
Santa Cruz de Tenerife;Tenerife;San Cristóbal de La Laguna;Playa y Piscinas Naturales de Bajamar;770212700;Peligrosa;Alto;Alta;Bajo;Playa;702;San Juan;40552;PLAYA DE BAJAMAR;Si;Si;null;null;null;null;No;Si;Si;Si;No;No;No;Si;Si;200;25;Grava / Arena;Oscura;Oleaje moderado;Urbana;A pie fácil / Coche;más de 100.000;"28°33'19.69939778""N";"16°20'44.13717882""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;San Cristóbal de La Laguna;Playa del Arenal;770212800;Uso Prohibido;null;Baja;;Playa;701;Arenal;40551;PLAYA DEL ARENAL;No;No;null;null;null;null;No;No;No;No;No;No;No;No;No;700;25;Grava / Arena;Oscura;Oleaje fuerte;Aislada;A pie fácil;más de 100.000;"28°33'29.41870734""N";"16°20'00.47751922""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;San Cristóbal de La Laguna;Playa El Roquete;770212900;Uso Prohibido;Bajo;Baja;Alto;Playa;700;El Roquete;40550;PLAYA EL JUNQUILLO O EL ROQUETE;No;No;No;No;No;No;Si;No;No;No;No;No;No;No;No;120;25;Grava;Oscura;Oleaje moderado;Urbana;A pie fácil / Coche;más de 100.000;"28°33'48.07486049""N";"16°19'55.30085212""W";No;;;17/12/2025
Santa Cruz de Tenerife;Tenerife;San Cristóbal de La Laguna;Piscina Natural de Punta del Hidalgo;770213200;Libre;Alto;Alta;Medio;ZBM;;;40645;PISCINAS NATURALES DE PUNTA HIDALGO;Si;Si;null;null;null;null;No;No;No;Si;No;No;No;No;No;98;9;Cemento;;;Urbana;;más de 100.000;"28°33'59.37172695""N";"16°19'54.86520592""W";No;;;19/08/2024
Santa Cruz de Tenerife;Tenerife;San Cristóbal de La Laguna;Playa del Cercado;770213300;Peligrosa;Moderado;Media;Bajo;Playa;;;40646;40646 PLAYA SIN NOMBRE;No;Si;null;null;null;null;No;No;No;No;No;No;No;Si;No;165;44;Callaos / Arena;Oscura;;Urbana;;más de 100.000;"28°34'01.02780066""N";"16°19'56.97143446""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;San Cristóbal de La Laguna;Playa de Las Cuevillas;770213400;Peligrosa;Moderado;Media;Bajo;Playa;;;40644;40644 PLAYA SIN NOMBRE (CALETA DEL BURRO);No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;37;13;Callaos / Arena;Oscura;;Urbana;;más de 100.000;"28°34'05.88656915""N";"16°19'56.58676197""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;San Cristóbal de La Laguna;Playa 7 Chorros;770213500;Peligrosa;Moderado;Baja;Bajo;Playa;699;Arenisco;40549;PLAYA ARENISCO;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;80;10;Grava;;Oleaje moderado;Urbana;A pie fácil / Coche;más de 100.000;"28°34'13.11997350""N";"16°20'00.55968213""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;San Cristóbal de La Laguna;Playa El Navío;770213700;Uso Prohibido;null;Baja;;Playa;698;El Navío;40548;PLAYA  EL NAVÍO;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;350;30;Bolos / Grava / Arena;Oscura;Oleaje fuerte;Aislada;A pie difícil;más de 100.000;"28°34'15.95129229""N";"16°18'57.23418014""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;San Cristóbal de La Laguna;Playa de Troche;770213800;Uso Prohibido;null;Baja;;Playa;697;Troche;40547;PLAYA DE TROCHE;No;No;null;null;null;null;Si;No;No;No;No;No;No;No;No;390;25;Bolos / Grava;;Oleaje fuerte;Aislada;A pie difícil;más de 100.000;"28°34'16.49252127""N";"16°18'39.82807220""W";No;;;07/12/2023
Santa Cruz de Tenerife;Tenerife;La Matanza de Acentejo;El Caletón;771216100;Libre;Moderado;Media;;Playa;704;El Caletón;40560;PLAYA  EL CALETÓN;No;No;null;null;null;null;Si;Si;No;No;No;No;No;No;No;60;20;Bolos / Grava / Arena;Oscura;Oleaje moderado;Urbana;A pie fácil;entre 5.000 y 20.000;"28°27'30.04883290""N";"16°27'50.22585291""W";No;;;07/12/2023
